rndrng_prvdr_geo_lvl,rndrng_prvdr_geo_cd,StateName,hcpcs_cd,hcpcs_desc,desc,hcpcs_drug_ind,place_of_srvc,tot_rndrng_prvdrs,tot_benes,tot_srvcs,tot_bene_day_srvcs,avg_sbmtd_chrg,avg_mdcr_alowd_amt,avg_mdcr_pymt_amt,avg_mdcr_stdzd_amt,Year,filename,tot_rndrng_prvdrs_bio,tot_benes_bio,tot_srvcs_bio,tot_bene_day_srvcs_bio,avg_sbmtd_chrg_bio,avg_mdcr_alowd_amt_bio,avg_mdcr_pymt_amt_bio,avg_mdcr_stdzd_amt_bio,tot_rndrng_prvdrs_share,tot_benes_share,tot_srvcs_share,tot_bene_day_srvcs_share,ActualEarnedPremiums,NumberofLivesCovered,Total,Medigap_Share,MA_Covered,MA_Share,state_id,hcpcs_id,tot_mdcr_pymt_amt_share
State,20,KANSAS,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,76,279,144639,3650,31.695351,8.1387424,6.4039001,6.3577189,2022,mup_phy_r24_p05_v10_d22_geo.csv,45,120,19858,810,1.0078211,0.38502875,0.29799703,0.29783511,0.37190083,0.30075186,0.12071953,0.18161435,633775700,250326,521404,.4800998841589247,152251,.2260073776636409,KANSAS,J0885,0.006348216
State,20,KANSAS,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,47,160,44800,498,154.51823,83.314316,66.412682,65.915016,2022,mup_phy_r24_p05_v10_d22_geo.csv,63,191,56578,758,14.41847,4.7173104,3.7634485,3.7496283,0.57272726,0.54415953,0.55808955,0.60350317,633775700,250326,521404,.4800998841589247,152251,.2260073776636409,KANSAS,J9312,0.066786051
State,20,KANSAS,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,29,2289,50625,8532,665.46875,281.43201,223.91754,223.10115,2022,mup_phy_r24_p05_v10_d22_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,633775700,250326,521404,.4800998841589247,152251,.2260073776636409,KANSAS,J2778,0
State,20,KANSAS,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,65,422,114873,2267,137.74023,35.590263,28.173248,28.280252,2022,mup_phy_r24_p05_v10_d22_geo.csv,52,58,12188,258,20.256378,4.0547571,3.214761,3.2191498,0.44444445,0.12083333,0.095922433,0.10217822,633775700,250326,521404,.4800998841589247,152251,.2260073776636409,KANSAS,J1745,0.011961894
State,20,KANSAS,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,38,684,5755,1996,158.34598,68.031197,53.251705,53.399059,2022,mup_phy_r24_p05_v10_d22_geo.csv,63,167,82980,1156,11.031647,3.6706591,2.9281697,2.9089069,0.62376237,0.19623972,0.93514395,0.36675128,633775700,250326,521404,.4800998841589247,152251,.2260073776636409,KANSAS,J9035,0.44222873
State,20,KANSAS,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,49,220,49696,560,174.42038,79.322235,63.142818,63.142822,2023,mup_phy_r25_p05_v20_d23_geo.csv,57,184,52824,714,13.04588,3.0522053,2.4317145,2.4713244,0.53773582,0.45544556,0.51525557,0.56043959,650486021,248247,531614,.4669685147494235,171005,.2433822598022541,KANSAS,J9312,0.039325543
State,20,KANSAS,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,63,401,101554,1988,132.78738,32.790665,25.915892,26.258366,2023,mup_phy_r25_p05_v20_d23_geo.csv,43,69,15187,319,18.909906,2.4575174,1.9370822,1.9370831,0.40566039,0.14680851,0.1300914,0.13827482,650486021,248247,531614,.4669685147494235,171005,.2433822598022541,KANSAS,J1745,0.01105425
State,20,KANSAS,J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",trastuzumab,Y,O,19,55,15360,351,253.83594,79.707886,63.506203,63.506214,2023,mup_phy_r25_p05_v20_d23_geo.csv,37,67,20789,521,14.839344,3.2953274,2.6231413,2.627588,0.66071427,0.54918033,0.57509196,0.59747708,650486021,248247,531614,.4669685147494235,171005,.2433822598022541,KANSAS,J9355,0.052944791
State,20,KANSAS,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,29,1305,31969,5424,661.34723,226.97281,180.1351,180.79553,2023,mup_phy_r25_p05_v20_d23_geo.csv,6,85,1183,224,23.609835,12.046235,9.5978212,9.5978212,0.17142858,0.06115108,0.03568412,0.039660055,650486021,248247,531614,.4669685147494235,171005,.2433822598022541,KANSAS,J2778,0.001967771
State,20,KANSAS,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,37,798,8412,2294,169.34512,70.756905,55.483883,55.824787,2023,mup_phy_r25_p05_v20_d23_geo.csv,73,211,86613,1201,26.885645,8.3485985,6.6504345,6.6529121,0.66363639,0.20911793,0.91147596,0.34363377,650486021,248247,531614,.4669685147494235,171005,.2433822598022541,KANSAS,J9035,0.55240196
State,20,KANSAS,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,61,196,60400,1540,33.705246,7.7117596,6.0391226,6.0391226,2023,mup_phy_r25_p05_v20_d23_geo.csv,70,260,45381,1517,0.94403815,0.34181413,0.26970187,0.2711547,0.53435117,0.57017541,0.42900899,0.49623814,650486021,248247,531614,.4669685147494235,171005,.2433822598022541,KANSAS,J0885,0.032464892
State,21,KENTUCKY,J1442,"Injection, filgrastim (g-csf), 1 microgram",filgrastim (g-csf),Y,O,30,63,207003,453,1.864488,0.9773857,0.77759868,0.77759868,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,425331908,199000,799157,.2490123968131419,212948,.2104010947480746,KENTUCKY,J1442,0
State,21,KENTUCKY,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,36,60,19674,545,167.246,83.789169,66.747269,66.747269,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,425331908,199000,799157,.2490123968131419,212948,.2104010947480746,KENTUCKY,J9355,0
State,21,KENTUCKY,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,27,1007,23499,4484,577.24469,386.51794,307.85934,307.85934,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,425331908,199000,799157,.2490123968131419,212948,.2104010947480746,KENTUCKY,J2778,0
State,21,KENTUCKY,J1745,"Injection infliximab, 10 mg",infliximab,Y,O,45,583,171421,3353,106.26775,72.231178,57.487762,57.487762,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,425331908,199000,799157,.2490123968131419,212948,.2104010947480746,KENTUCKY,J1745,0
State,21,KENTUCKY,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,42,269,842,842,7085.9731,3506.625,2793.9102,2793.9102,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,425331908,199000,799157,.2490123968131419,212948,.2104010947480746,KENTUCKY,J2505,0
State,21,KENTUCKY,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,52,240,43467,940,136.1454,63.670673,50.728203,50.904362,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,425331908,199000,799157,.2490123968131419,212948,.2104010947480746,KENTUCKY,J9035,0
State,21,KENTUCKY,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,62,594,195323,4837,37.310471,11.896921,9.4286118,9.4315147,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,425331908,199000,799157,.2490123968131419,212948,.2104010947480746,KENTUCKY,J0885,0
State,21,KENTUCKY,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,37,234,737,737,7014.0786,3836.5139,3056.251,3089.6062,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,459333209,215143,814135,0.264259613,229916,.2202152959960768,KENTUCKY,J2505,0
State,21,KENTUCKY,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,32,67,25496,723,169.39447,88.911995,70.824043,71.112434,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,459333209,215143,814135,0.264259613,229916,.2202152959960768,KENTUCKY,J9355,0
State,21,KENTUCKY,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,49,258,37910,883,138.05473,67.157845,53.515587,56.72773,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,459333209,215143,814135,0.264259613,229916,.2202152959960768,KENTUCKY,J9035,0
State,21,KENTUCKY,J1745,"Injection infliximab, 10 mg",infliximab,Y,O,43,552,161778,3139,114.74062,77.84877,61.939869,64.447617,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,459333209,215143,814135,0.264259613,229916,.2202152959960768,KENTUCKY,J1745,0
State,21,KENTUCKY,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,28,75,311766,664,1.7076716,0.97521865,0.77528638,0.7894085,2016,mup_phy_r19_p04_v10_d16_geo.csv,13,37,166320,368,0.26969337,0.10290556,0.081937,0.088922359,0.31707317,0.33035713,0.34788719,0.35658914,459333209,215143,814135,0.264259613,229916,.2202152959960768,KENTUCKY,J1442,0.053371944
State,21,KENTUCKY,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,62,493,156213.5,3873,35.506393,12.179814,9.6482611,9.7114773,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,459333209,215143,814135,0.264259613,229916,.2202152959960768,KENTUCKY,J0885,0
State,21,KENTUCKY,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,31,850,20632,3810,558.96967,376.49908,299.68604,301.98361,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,459333209,215143,814135,0.264259613,229916,.2202152959960768,KENTUCKY,J2778,0
State,21,KENTUCKY,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,32,62,24118,651,182.49391,94.559998,75.290398,75.290398,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,484663898,222981,827687,.2694025640127246,245786,.2289633740205855,KENTUCKY,J9355,0
State,21,KENTUCKY,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,46,146,35925,602,160.28734,68.324829,54.429008,59.400791,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,484663898,222981,827687,.2694025640127246,245786,.2289633740205855,KENTUCKY,J9035,0
State,21,KENTUCKY,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,36,189,632,632,7694.5034,4102.8745,3269.0347,3332.51,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,484663898,222981,827687,.2694025640127246,245786,.2289633740205855,KENTUCKY,J2505,0
State,21,KENTUCKY,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,50,470,139474,3717,33.70208,12.793619,10.132038,10.287745,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,484663898,222981,827687,.2694025640127246,245786,.2289633740205855,KENTUCKY,J0885,0
State,21,KENTUCKY,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,44,516,144954,2840,119.03085,81.178108,64.563187,67.134483,2017,mup_phy_r19_p04_v10_d17_geo.csv,10,56,12260,240,16.018036,9.314126,7.4228015,7.4646845,0.18518518,0.097902097,0.07798288,0.077922076,484663898,222981,827687,.2694025640127246,245786,.2289633740205855,KENTUCKY,J1745,0.009630315
State,21,KENTUCKY,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,27,935,23631,4289,552.15515,371.80154,295.93292,296.72272,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,484663898,222981,827687,.2694025640127246,245786,.2289633740205855,KENTUCKY,J2778,0
State,21,KENTUCKY,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,24,59,200888,419,1.8823915,0.98951417,0.78678817,0.78678817,2017,mup_phy_r19_p04_v10_d17_geo.csv,11,44,190560,481,0.29539883,0.07211519,0.057272986,0.067376152,0.31428573,0.42718446,0.48680794,0.53444445,484663898,222981,827687,.2694025640127246,245786,.2289633740205855,KENTUCKY,J1442,0.064590901
State,21,KENTUCKY,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,43,155,33142,664,165.90349,72.182358,57.51722,61.730228,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,509812925,229400,841827,.2725025450597332,266487,.2404435927002636,KENTUCKY,J9035,0
State,21,KENTUCKY,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,14,24,49560,103,2.3999031,0.99552923,0.79318702,0.79318702,2018,mup_phy_r20_p04_v10_d18_geo.csv,19,70,255421,618,0.22312902,0.059334207,0.047143199,0.047143664,0.57575756,0.74468082,0.83749807,0.85714287,509812925,229400,841827,.2725025450597332,266487,.2404435927002636,KENTUCKY,J1442,0.23448806
State,21,KENTUCKY,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,32,1133,29065,5378,579.30615,368.91122,293.40344,294.20728,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,509812925,229400,841827,.2725025450597332,266487,.2404435927002636,KENTUCKY,J2778,0
State,21,KENTUCKY,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,49,473,135747,2620,121.0968,80.185539,63.749561,65.114815,2018,mup_phy_r20_p04_v10_d18_geo.csv,28,131,21820,409,25.272945,12.472482,9.9001465,9.9958019,0.36363637,0.21688741,0.13848077,0.13502806,509812925,229400,841827,.2725025450597332,266487,.2404435927002636,KENTUCKY,J1745,0.024354596
State,21,KENTUCKY,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,31,72,29047,665,210.73293,100.7333,80.238297,80.238297,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,509812925,229400,841827,.2725025450597332,266487,.2404435927002636,KENTUCKY,J9355,0
State,21,KENTUCKY,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,46,447,137341,3477,30.609108,12.408475,9.8044281,9.8362055,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,509812925,229400,841827,.2725025450597332,266487,.2404435927002636,KENTUCKY,J0885,0
State,21,KENTUCKY,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,31,212,695,695,8508.9395,4474.1001,3564.0305,3589.5811,2018,mup_phy_r20_p04_v10_d18_geo.csv,11,35,961,81,63.60704,32.990288,26.274208,26.274208,0.26190478,0.1417004,0.58031398,0.10438144,509812925,229400,841827,.2725025450597332,266487,.2404435927002636,KENTUCKY,J2505,0.010090721
State,21,KENTUCKY,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,39,160,25803,673,171.56914,79.11982,63.038345,63.58746,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,524075996,232626,855911,.2717876040850042,298712,.2587095528150747,KENTUCKY,J9035,0
State,21,KENTUCKY,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,44,308,98746,2358,32.084911,11.403682,9.021431,9.0214319,2019,mup_phy_r21_p04_v10_d19_geo.csv,23,66,14402,371,1.9546378,0.76286155,0.60762095,0.60762095,0.34328359,0.17647059,0.12728462,0.13594723,524075996,232626,855911,.2717876040850042,298712,.2587095528150747,KENTUCKY,J0885,0.009727812
State,21,KENTUCKY,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,57,444,135692,2617,112.81481,66.830948,53.128525,54.373592,2019,mup_phy_r21_p04_v10_d19_geo.csv,22,105,23701,489,18.360233,8.1998949,6.5267391,6.5579567,0.27848101,0.19125684,0.14869536,0.15743722,524075996,232626,855911,.2717876040850042,298712,.2587095528150747,KENTUCKY,J1745,0.021006834
State,21,KENTUCKY,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,57,273,79605,925,150.70691,89.524963,71.365326,75.468483,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,524075996,232626,855911,.2717876040850042,298712,.2587095528150747,KENTUCKY,J9312,0
State,21,KENTUCKY,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,31,2034,54620,9833,543.98346,351.91333,279.94885,281.45087,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,524075996,232626,855911,.2717876040850042,298712,.2587095528150747,KENTUCKY,J2778,0
State,21,KENTUCKY,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,24,46,18525,400,262.48309,104.97071,83.597847,83.857826,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,524075996,232626,855911,.2717876040850042,298712,.2587095528150747,KENTUCKY,J9355,0
State,21,KENTUCKY,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,30,139,448,448,11426.732,4498.3125,3583.6873,3591.7693,2019,mup_phy_r21_p04_v10_d19_geo.csv,14,46,1513,127,108.84409,53.205837,42.374947,43.00864,0.31818181,0.24864864,0.77154511,0.22086957,524075996,232626,855911,.2717876040850042,298712,.2587095528150747,KENTUCKY,J2505,0.038400274
State,21,KENTUCKY,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,29,186,55911,1368,31.35033,9.7699184,7.7318211,7.6620364,2020,mup_phy_r22_p05_v10_d20_geo.csv,27,129,37119,877,1.7922832,0.60201919,0.47644159,0.4724867,0.48214287,0.40952381,0.39900032,0.39064589,546113417,230173,869992,.2645690994859723,345202,.2840715145071486,KENTUCKY,J0885,0.039301924
State,21,KENTUCKY,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,28,1907,49409,8793,521.77136,333.59952,265.7966,263.54044,2020,mup_phy_r22_p05_v10_d20_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,546113417,230173,869992,.2645690994859723,345202,.2840715145071486,KENTUCKY,J2778,0
State,21,KENTUCKY,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,48,226,60767,738,160.37602,89.08432,71.164955,73.197495,2020,mup_phy_r22_p05_v10_d20_geo.csv,6,27,5500,58,10.875137,5.1449003,4.1148705,4.037715,0.11111111,0.10671937,0.082997568,0.072864324,546113417,230173,869992,.2645690994859723,345202,.2840715145071486,KENTUCKY,J9312,0.005206165
State,21,KENTUCKY,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,21,89,319,319,12438.438,3801.1938,3034.7256,3023.0068,2020,mup_phy_r22_p05_v10_d20_geo.csv,6,27,1255,106,64.083618,21.793943,17.397699,17.122845,0.22222222,0.23275863,0.79733163,0.24941176,546113417,230173,869992,.2645690994859723,345202,.2840715145071486,KENTUCKY,J2505,0.02205663
State,21,KENTUCKY,J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",trastuzumab,Y,O,14,22,7579,205,240.57283,102.48011,81.815727,80.804947,2020,mup_phy_r22_p05_v10_d20_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,546113417,230173,869992,.2645690994859723,345202,.2840715145071486,KENTUCKY,J9355,0
State,21,KENTUCKY,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,54,348,107961,1991,107.37904,51.226059,40.796974,41.502544,2020,mup_phy_r22_p05_v10_d20_geo.csv,23,76,19961,414,18.028965,6.6900668,5.3268704,5.2993836,0.29870129,0.17924528,0.1560404,0.17214137,546113417,230173,869992,.2645690994859723,345202,.2840715145071486,KENTUCKY,J1745,0.023572179
State,21,KENTUCKY,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,30,119,19539,466,163.09471,63.490288,50.709282,50.859535,2020,mup_phy_r22_p05_v10_d20_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,546113417,230173,869992,.2645690994859723,345202,.2840715145071486,KENTUCKY,J9035,0
State,21,KENTUCKY,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,62,396,115643,2125,100.50188,41.432842,33.038563,32.759007,2021,mup_phy_r23_p05_v10_d21_geo.csv,27,89,21791,459,21.011356,8.0710487,6.4441137,6.3263764,0.30337077,0.18350515,0.1585561,0.17763157,548248083,225297,878533,.2564468266985987,393995,.3096159770158299,KENTUCKY,J1745,0.03545066
State,21,KENTUCKY,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,31,1287,32040,5705,505.03955,314.00674,250.81697,246.73798,2021,mup_phy_r23_p05_v10_d21_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,548248083,225297,878533,.2564468266985987,393995,.3096159770158299,KENTUCKY,J2778,0
State,21,KENTUCKY,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,17,64,166,166,9954.7607,2566.2139,2057.292,2016.5856,2021,mup_phy_r23_p05_v10_d21_geo.csv,10,25,805,68,41.423256,15.448941,12.34193,12.095094,0.37037036,0.28089887,0.8290422,0.2905983,548248083,225297,878533,.2564468266985987,393995,.3096159770158299,KENTUCKY,J2505,0.028269667
State,21,KENTUCKY,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,21,109,28111,704,30.587366,8.235877,6.5172162,6.388104,2021,mup_phy_r23_p05_v10_d21_geo.csv,27,133,39277,965,1.3887224,0.53448462,0.4223381,0.41396248,0.5625,0.54958677,0.58284855,0.57819051,548248083,225297,878533,.2564468266985987,393995,.3096159770158299,KENTUCKY,J0885,0.083026536
State,21,KENTUCKY,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,24,68,11150,249,162.84782,66.816872,53.482994,52.413525,2021,mup_phy_r23_p05_v10_d21_geo.csv,9,18,5471,78,13.002885,3.4551055,2.7640851,2.7088029,0.27272728,0.20930232,0.32916191,0.23853211,548248083,225297,878533,.2564468266985987,393995,.3096159770158299,KENTUCKY,J9035,0.024731571
State,21,KENTUCKY,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,44,195,50569,583,147.93996,86.773331,69.484886,69.995972,2021,mup_phy_r23_p05_v10_d21_geo.csv,23,54,11845,150,23.284388,7.779089,6.2238569,6.1602116,0.34328359,0.21686748,0.18978114,0.20463847,548248083,225297,878533,.2564468266985987,393995,.3096159770158299,KENTUCKY,J9312,0.020549554
State,21,KENTUCKY,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,29,1028,27276,4673,538.29431,279.38123,221.48511,220.09248,2022,mup_phy_r24_p05_v10_d22_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,548648264,219513,886631,.2475810117173886,438589,.3309556149167686,KENTUCKY,J2778,0
State,21,KENTUCKY,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,35,145,34647,411,150.68642,79.442238,63.404835,65.766624,2022,mup_phy_r24_p05_v10_d22_geo.csv,23,73,15169,180,14.854392,5.9762416,4.7768173,4.9311461,0.39655173,0.33486238,0.30450055,0.30456853,548648264,219513,886631,.2475810117173886,438589,.3309556149167686,KENTUCKY,J9312,0.031931099
State,21,KENTUCKY,J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",trastuzumab,Y,O,8,11,3506,69,168.48938,79.213882,63.194695,62.703114,2022,mup_phy_r24_p05_v10_d22_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,548648264,219513,886631,.2475810117173886,438589,.3309556149167686,KENTUCKY,J9355,0
State,21,KENTUCKY,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,74,385,97978,1859,102.24184,35.265976,27.919306,28.29319,2022,mup_phy_r24_p05_v10_d22_geo.csv,47,204,44477,854,21.099707,7.8539844,6.2406883,6.3286691,0.38842976,0.34634975,0.31221789,0.31478068,548648264,219513,886631,.2475810117173886,438589,.3309556149167686,KENTUCKY,J1745,0.092121795
State,21,KENTUCKY,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,23,46,6241,138,142.05609,50.991451,40.683151,57.629295,2022,mup_phy_r24_p05_v10_d22_geo.csv,11,25,8298,124,20.674633,4.8281994,3.8513904,3.8221304,0.32352942,0.35211268,0.57074076,0.47328246,548648264,219513,886631,.2475810117173886,438589,.3309556149167686,KENTUCKY,J9035,0.11179798
State,21,KENTUCKY,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,17,82,21506,592,30.513756,7.4825478,5.8901992,5.9093227,2022,mup_phy_r24_p05_v10_d22_geo.csv,20,158,31898,1031,1.6031938,0.50814694,0.39985272,0.3971023,0.54054052,0.65833336,0.59729606,0.63524336,548648264,219513,886631,.2475810117173886,438589,.3309556149167686,KENTUCKY,J0885,0.091476597
State,21,KENTUCKY,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,31,606,14341,2372,589.07233,229.22809,181.57626,182.23605,2023,mup_phy_r25_p05_v20_d23_geo.csv,10,42,475,81,27.549868,13.062872,10.392735,10.392735,0.24390244,0.064814813,0.032059934,0.033020791,542163747,213693,898336,.2378764738360702,477714,.3471632571490861,KENTUCKY,J2778,0.00189218
State,21,KENTUCKY,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,85,367,91275,1743,110.60781,32.203564,25.513964,26.239887,2023,mup_phy_r25_p05_v20_d23_geo.csv,36,157,48926,881,9.1515484,4.1588416,3.2957149,3.317955,0.29752067,0.29961833,0.34897041,0.33574694,542163747,213693,898336,.2378764738360702,477714,.3471632571490861,KENTUCKY,J1745,0.064756624
